122	218	1	13.053036	9.626580	9.798293	10.252535	10.426510	
124	52	1	4.274081	3.625286	3.949131	3.886306	3.912732	
125	95	1	7.428535	6.416093	6.211099	6.213310	6.143205	
126	24	1	1.954333	1.164132	1.277788	1.196572	1.234569	
128	201	1	6.412615	7.470180	8.862485	9.679357	10.213669	
129	16	1	2.111554	0.969576	1.032382	0.915599	0.897434	
132	1147	1	51.889850	73.158568	75.028199	79.135140	79.716608	
133	68	1	6.571388	5.205299	4.790175	4.554823	4.348816	
134	1	1	0.002075	0.055217	0.064495	0.062615	0.066083	
135	274	1	6.141002	6.096924	7.299687	7.961550	8.733591	
136	182	1	4.844392	4.880544	6.766283	7.180958	8.061532	
137	257	1	5.271330	11.759353	15.682262	16.545967	17.181122	
141	72	1	16.217641	4.766315	7.060278	4.978049	5.036799	
